route_id,route_short_name,direction_id,time_band,trips,median_runtime_min,p10_runtime_min,p90_runtime_min,runtime_spread_min,layovers,median_layover_min,p10_layover_min,p90_layover_min,layover_score,runtime_score,fragility_score,why,data_updated_date
167,167,0,PM Peak (15–19),9,29.0,23.21,29.0,5.789999999999999,8.0,1.0,1.0,9.399999999999997,0.475,0.19972404277337008,28.61,no recovery time,2026-06-11
167,167,1,AM Peak (6–9),6,24.0,24.0,24.0,0.0,6.0,6.0,6.0,6.0,0.1357142857142857,0.0,4.75,moderate,2026-06-11
167,167,1,Evening (19–24),10,23.0,23.0,25.0,2.0,10.0,7.0,5.0,7.0,0.11875,0.07936507936507936,8.92,moderate,2026-06-11
167,167,1,Midday (9–15),12,25.0,25.0,25.0,0.0,12.0,5.0,5.0,5.0,0.15833333333333333,0.0,5.54,moderate,2026-06-11
167,167,1,Overnight (0–6),5,23.0,23.0,23.6,0.6000000000000014,3.0,7.0,6.2,7.0,0.11875,0.0252100840336135,5.67,moderate,2026-06-11
167,167,1,PM Peak (15–19),8,25.0,25.0,25.0,0.0,8.0,5.0,5.0,5.0,0.15833333333333333,0.0,5.54,moderate,2026-06-11
168,168,0,AM Peak (6–9),15,28.0,23.0,28.0,5.0,15.0,7.0,2.0,8.0,0.11875,0.17730496453900707,14.79,moderate,2026-06-11
168,168,0,Evening (19–24),17,20.0,18.0,27.0,9.0,18.0,4.5,2.0,9.0,0.17272727272727273,0.2795031055900621,22.82,moderate,2026-06-11
168,168,0,Midday (9–15),26,26.0,26.0,30.5,4.5,26.0,11.0,6.5,11.0,0.07916666666666666,0.16245487364620936,12.52,moderate,2026-06-11
168,168,0,Overnight (0–6),12,20.5,18.0,23.0,5.0,10.0,4.0,1.9,8.299999999999999,0.19,0.17730496453900707,17.29,moderate,2026-06-11
168,168,0,PM Peak (15–19),19,32.0,27.0,32.0,5.0,19.0,9.0,6.4,9.0,0.095,0.17730496453900707,13.96,moderate,2026-06-11
168,168,1,AM Peak (6–9),15,28.0,21.0,28.0,7.0,14.0,8.0,5.6,8.0,0.10555555555555556,0.23178807947019867,17.6,moderate,2026-06-11
168,168,1,Evening (19–24),18,23.0,19.0,28.3,9.3,16.0,5.0,2.5,10.0,0.15833333333333333,0.2861538461538462,22.71,moderate,2026-06-11
168,168,1,Midday (9–15),25,28.0,28.0,31.800000000000004,3.8000000000000043,24.0,10.0,5.0,10.0,0.08636363636363636,0.14074074074074086,11.47,moderate,2026-06-11
168,168,1,Overnight (0–6),11,19.0,17.0,21.0,4.0,9.0,4.0,3.0,14.0,0.19,0.14705882352941174,15.47,moderate,2026-06-11
168,168,1,PM Peak (15–19),20,33.0,29.0,33.0,4.0,19.0,10.0,9.8,10.0,0.08636363636363636,0.14705882352941174,11.85,moderate,2026-06-11
169,169,0,AM Peak (6–9),6,36.0,33.5,36.0,2.5,6.0,10.0,9.0,12.0,0.08636363636363636,0.09727626459143968,8.86,moderate,2026-06-11
169,169,0,Evening (19–24),10,39.0,37.0,39.0,2.0,10.0,6.0,5.9,8.0,0.1357142857142857,0.07936507936507936,9.51,moderate,2026-06-11
169,169,0,Midday (9–15),12,38.0,38.0,39.8,1.7999999999999972,12.0,7.0,7.0,7.0,0.11875,0.07199999999999988,8.48,moderate,2026-06-11
169,169,0,Overnight (0–6),4,37.0,34.2,37.0,2.799999999999997,2.0,8.0,8.0,8.0,0.10555555555555556,0.10769230769230759,10.16,moderate,2026-06-11
169,169,0,PM Peak (15–19),8,40.0,40.0,40.0,0.0,8.0,5.0,5.0,5.0,0.15833333333333333,0.0,5.54,moderate,2026-06-11
169,169,1,AM Peak (6–9),6,40.0,36.0,41.0,5.0,6.0,7.0,4.0,10.5,0.11875,0.17730496453900707,14.79,moderate,2026-06-11
169,169,1,Evening (19–24),10,37.0,36.0,37.0,1.0,10.0,8.0,7.4,9.0,0.10555555555555556,0.04132231404958677,6.17,moderate,2026-06-11
169,169,1,Midday (9–15),12,39.0,39.0,42.8,3.799999999999997,12.0,6.0,4.0,6.0,0.1357142857142857,0.14074074074074064,13.19,moderate,2026-06-11
169,169,1,Overnight (0–6),5,36.0,29.39,36.0,6.609999999999999,4.0,9.0,3.4000000000000004,9.0,0.095,0.22173767192217372,16.63,moderate,2026-06-11
169,169,1,PM Peak (15–19),8,43.0,43.0,43.0,0.0,8.0,2.0,2.0,2.0,0.31666666666666665,0.0,11.08,very low recovery time,2026-06-11
