route_id,route_short_name,direction_id,time_band,trips,median_runtime_min,p10_runtime_min,p90_runtime_min,runtime_spread_min,layovers,median_layover_min,p10_layover_min,p90_layover_min,layover_score,runtime_score,fragility_score,why,data_updated_date
8,8,1,PM Peak (15–19),13,34.0,34.0,34.0,0.0,13.0,0.0,0.0,0.0,0.95,0.0,33.25,no recovery time,2026-09-05
9,9,0,AM Peak (6–9),10,43.0,39.0,43.0,4.0,10.0,0.0,0.0,0.0,0.95,0.14842300556586274,42.16,no recovery time,2026-09-05
9,9,0,Evening (19–24),13,35.0,30.0,35.0,5.0,14.0,0.0,0.0,0.0,0.95,0.1788908765652952,43.98,no recovery time,2026-09-05
9,9,0,Midday (9–15),17,38.0,38.0,43.0,5.0,17.0,0.0,0.0,0.0,0.95,0.1788908765652952,43.98,no recovery time,2026-09-05
9,9,0,Overnight (0–6),7,30.0,30.0,39.0,9.0,3.0,0.0,0.0,0.0,0.95,0.28169014084507044,50.15,no recovery time,2026-09-05
9,9,0,PM Peak (15–19),13,40.0,40.0,42.400000000000006,2.4000000000000057,13.0,0.0,0.0,0.0,0.95,0.09467455621301797,38.93,no recovery time,2026-09-05
9,9,1,AM Peak (6–9),10,43.0,37.0,43.0,6.0,10.0,9.0,3.0,13.299999999999999,0.095,0.20725388601036274,15.76,moderate,2026-09-05
9,9,1,Evening (19–24),14,39.0,33.0,39.0,6.0,13.0,7.0,3.8000000000000007,11.8,0.11875,0.20725388601036274,16.59,moderate,2026-09-05
9,9,1,Midday (9–15),17,40.0,40.0,45.0,5.0,15.0,11.0,9.8,16.4,0.07916666666666666,0.1788908765652952,13.5,moderate,2026-09-05
9,9,1,Overnight (0–6),7,37.0,32.0,37.0,5.0,5.0,7.0,1.2000000000000002,10.600000000000001,0.11875,0.1788908765652952,14.89,moderate,2026-09-05
9,9,1,PM Peak (15–19),15,43.0,43.0,46.2,3.200000000000003,14.0,10.0,10.0,13.700000000000001,0.08636363636363636,0.12237093690248578,10.36,moderate,2026-09-05
10,10,0,AM Peak (6–9),6,15.0,14.0,15.0,1.0,6.0,0.0,0.0,1.0,0.95,0.041753653444676415,35.76,no recovery time,2026-09-05
10,10,0,Midday (9–15),3,15.0,15.0,15.0,0.0,2.0,0.0,0.0,0.0,0.95,0.0,33.25,no recovery time,2026-09-05
10,10,0,Overnight (0–6),2,8.966666666666667,4.9399999999999995,12.993333333333334,8.053333333333335,2.0,0.5,0.1,0.9,0.6333333333333333,0.259757015374691,37.75,no recovery time,2026-09-05
10,10,0,PM Peak (15–19),8,15.0,15.0,15.0,0.0,8.0,0.0,0.0,0.0,0.95,0.0,33.25,no recovery time,2026-09-05
10,10,1,AM Peak (6–9),6,12.0,11.5,12.0,0.5,6.0,3.0,3.0,3.5,0.2375,0.021321961620469086,9.59,very low recovery time,2026-09-05
10,10,1,Evening (19–24),1,12.0,12.0,12.0,0.0,,10.0,,,0.08636363636363636,0.0,3.02,moderate,2026-09-05
10,10,1,Midday (9–15),2,12.0,12.0,12.0,0.0,1.0,3.0,3.0,3.0,0.2375,0.0,8.31,very low recovery time,2026-09-05
10,10,1,Overnight (0–6),2,11.0,11.0,11.0,0.0,2.0,4.0,4.0,4.0,0.19,0.0,6.65,moderate,2026-09-05
10,10,1,PM Peak (15–19),8,12.0,12.0,12.0,0.0,8.0,3.0,3.0,3.0,0.2375,0.0,8.31,very low recovery time,2026-09-05
11,11,0,AM Peak (6–9),19,52.0,21.0,66.0,45.0,15.0,2.0,0.0,7.599999999999998,0.31666666666666665,0.6622516556291392,50.82,"very low recovery time, high schedule variability",2026-09-05
11,11,0,Evening (19–24),26,25.0,13.0,46.0,33.0,25.0,4.0,0.8000000000000007,4.0,0.19,0.5898123324396783,42.04,high schedule variability,2026-09-05
11,11,0,Midday (9–15),36,36.5,20.0,56.0,36.0,33.0,3.0,2.2,3.8000000000000007,0.2375,0.6106870229007634,44.95,"very low recovery time, high schedule variability",2026-09-05
11,11,0,Overnight (0–6),8,24.5,13.0,32.0,19.0,7.0,2.0,1.2000000000000002,3.200000000000001,0.31666666666666665,0.4529201430274136,38.26,very low recovery time,2026-09-05
11,11,0,PM Peak (15–19),24,35.5,25.0,56.0,31.0,24.0,3.0,3.0,4.0,0.2375,0.5746061167747916,42.79,"very low recovery time, high schedule variability",2026-09-05
11,11,1,AM Peak (6–9),18,42.0,18.4,51.0,32.6,15.0,1.0,0.0,7.799999999999997,0.475,0.5868586858685869,51.84,"no recovery time, high schedule variability",2026-09-05
11,11,1,Evening (19–24),25,18.0,13.0,46.0,33.0,25.0,2.0,0.40000000000000036,2.0,0.31666666666666665,0.5898123324396783,46.47,"very low recovery time, high schedule variability",2026-09-05
11,11,1,Midday (9–15),34,35.5,19.0,53.3,34.3,34.0,5.0,2.0,12.0,0.15833333333333333,0.5991266375545852,41.49,high schedule variability,2026-09-05
11,11,1,Overnight (0–6),10,34.0,13.0,42.0,29.0,8.0,2.0,2.0,3.5999999999999996,0.31666666666666665,0.5582290664100097,44.58,"very low recovery time, high schedule variability",2026-09-05
11,11,1,PM Peak (15–19),24,36.0,22.0,61.0,39.0,24.0,2.5,2.0,8.799999999999997,0.2714285714285714,0.6295399515738499,47.27,"very low recovery time, high schedule variability",2026-09-05
12,12,0,AM Peak (6–9),16,43.0,36.0,51.0,15.0,13.0,3.0,0.20000000000000018,16.400000000000002,0.2375,0.3952569169960475,32.03,very low recovery time,2026-09-05
12,12,0,Evening (19–24),22,33.0,28.0,45.0,17.0,19.0,0.0,0.0,3.0,0.95,0.4255319148936171,58.78,no recovery time,2026-09-05
12,12,0,Midday (9–15),25,43.0,38.0,49.0,11.0,24.0,0.5,0.0,5.0,0.6333333333333333,0.3240058910162003,41.61,no recovery time,2026-09-05
12,12,0,Overnight (0–6),8,28.0,22.0,30.703333333333333,8.703333333333333,6.0,0.0,0.0,15.0,0.95,0.2749578770008425,49.75,no recovery time,2026-09-05
12,12,0,PM Peak (15–19),23,56.0,43.0,56.0,13.0,23.0,3.0,0.0,10.0,0.2375,0.36161335187760785,30.01,very low recovery time,2026-09-05
12,12,1,AM Peak (6–9),16,45.0,38.0,52.0,14.0,13.0,19.0,14.2,19.0,0.0475,0.3788903924221922,24.4,moderate,2026-09-05
12,12,1,Evening (19–24),21,34.0,27.0,43.0,16.0,20.0,10.0,5.0,17.0,0.08636363636363636,0.41078305519897307,27.67,moderate,2026-09-05
12,12,1,Midday (9–15),32,38.0,22.94,52.0,29.06,25.0,14.0,10.8,14.0,0.06333333333333332,0.5587387040953663,35.74,high schedule variability,2026-09-05
12,12,1,Overnight (0–6),9,27.0,26.236666666666668,34.0,7.763333333333332,8.0,5.0,4.945,15.0,0.15833333333333333,0.25276752767527677,20.71,moderate,2026-09-05
12,12,1,PM Peak (15–19),22,49.0,44.0,54.0,10.0,23.0,10.0,10.0,15.600000000000001,0.08636363636363636,0.3034901365705615,21.23,moderate,2026-09-05
13,13,0,AM Peak (6–9),9,30.0,20.0,30.0,10.0,9.0,0.0,0.0,0.0,0.95,0.3034901365705615,51.46,no recovery time,2026-09-05
13,13,0,Evening (19–24),12,22.0,22.0,24.9,2.8999999999999986,13.0,1.0,0.0,1.0,0.475,0.11218568665377172,23.36,no recovery time,2026-09-05
13,13,0,Midday (9–15),15,32.0,31.0,32.0,1.0,15.0,0.0,0.0,0.0,0.95,0.041753653444676415,35.76,no recovery time,2026-09-05
13,13,0,Overnight (0–6),6,22.0,21.0,22.0,1.0,5.0,1.0,1.0,1.0,0.475,0.041753653444676415,19.13,no recovery time,2026-09-05
13,13,0,PM Peak (15–19),9,31.0,31.0,31.0,0.0,9.0,0.0,0.0,0.0,0.95,0.0,33.25,no recovery time,2026-09-05
13,13,1,AM Peak (6–9),9,27.0,21.0,27.0,6.0,7.0,3.0,2.2,8.600000000000001,0.2375,0.20725388601036274,20.75,very low recovery time,2026-09-05
13,13,1,Evening (19–24),13,25.0,25.0,29.000000000000004,4.0000000000000036,12.0,2.0,1.1,3.8000000000000007,0.31666666666666665,0.14842300556586285,19.99,very low recovery time,2026-09-05
13,13,1,Midday (9–15),15,34.0,34.0,37.599999999999994,3.5999999999999943,15.0,9.0,4.4,9.0,0.095,0.13559322033898288,11.46,moderate,2026-09-05
13,13,1,Overnight (0–6),5,25.0,12.82,25.0,12.18,4.0,2.0,2.0,2.0,0.31666666666666665,0.34671221178479933,31.89,very low recovery time,2026-09-05
13,13,1,PM Peak (15–19),9,40.0,40.0,40.0,0.0,10.0,4.0,4.0,4.0,0.19,0.0,6.65,moderate,2026-09-05
14,14,0,AM Peak (6–9),6,35.0,26.0,35.0,9.0,7.0,3.0,0.0,5.400000000000002,0.2375,0.28169014084507044,25.21,very low recovery time,2026-09-05
14,14,0,Evening (19–24),10,23.0,22.0,23.0,1.0,10.0,5.0,4.0,5.0,0.15833333333333333,0.041753653444676415,8.05,moderate,2026-09-05
14,14,0,Midday (9–15),13,26.0,26.0,30.0,4.0,12.0,0.0,0.0,1.8000000000000007,0.95,0.14842300556586274,42.16,no recovery time,2026-09-05
14,14,0,Overnight (0–6),5,22.0,22.0,26.0,4.0,3.0,2.0,0.4,3.6,0.31666666666666665,0.14842300556586274,19.99,very low recovery time,2026-09-05
14,14,0,PM Peak (15–19),10,30.0,29.3,30.0,0.6999999999999993,9.0,0.0,0.0,0.0,0.95,0.029598308668076088,35.03,no recovery time,2026-09-05
14,14,1,AM Peak (6–9),7,27.0,23.0,27.0,4.0,6.0,12.5,6.5,13.0,0.07037037037037036,0.14842300556586274,11.37,moderate,2026-09-05
14,14,1,Evening (19–24),10,23.0,21.0,23.0,2.0,10.0,6.0,4.0,6.0,0.1357142857142857,0.08016032064128258,9.56,moderate,2026-09-05
14,14,1,Midday (9–15),13,25.0,25.0,30.200000000000003,5.200000000000003,11.0,6.0,0.0,6.0,0.1357142857142857,0.1847246891651866,15.83,moderate,2026-09-05
14,14,1,Overnight (0–6),3,21.0,21.0,21.0,0.0,3.0,0.0,0.0,3.2,0.95,0.0,33.25,no recovery time,2026-09-05
14,14,1,PM Peak (15–19),10,31.0,30.2,31.0,0.8000000000000007,10.0,13.0,11.7,13.0,0.06785714285714285,0.03368421052631582,4.4,moderate,2026-09-05
15,15,0,AM Peak (6–9),8,23.0,20.0,23.0,3.0,8.0,5.0,1.0,6.199999999999999,0.15833333333333333,0.115606936416185,12.48,moderate,2026-09-05
15,15,0,Evening (19–24),11,21.0,18.0,21.0,3.0,7.0,4.0,4.0,4.0,0.19,0.115606936416185,13.59,moderate,2026-09-05
15,15,0,Midday (9–15),14,22.0,22.0,25.0,3.0,14.0,8.0,5.0,12.200000000000006,0.10555555555555556,0.115606936416185,10.63,moderate,2026-09-05
15,15,0,Overnight (0–6),6,18.0,18.0,20.0,2.0,1.0,1.0,1.0,1.0,0.475,0.08016032064128258,21.43,no recovery time,2026-09-05
15,15,0,PM Peak (15–19),16,25.0,25.0,25.0,0.0,15.0,5.0,4.0,5.0,0.15833333333333333,0.0,5.54,moderate,2026-09-05
15,15,1,AM Peak (6–9),9,23.0,22.0,23.0,1.0,9.0,7.0,5.4,9.0,0.11875,0.041753653444676415,6.66,moderate,2026-09-05
15,15,1,Evening (19–24),11,22.0,19.0,22.0,3.0,11.0,3.0,3.0,3.0,0.2375,0.115606936416185,15.25,very low recovery time,2026-09-05
15,15,1,Midday (9–15),15,23.0,23.0,26.0,3.0,14.0,7.0,4.0,7.0,0.11875,0.115606936416185,11.09,moderate,2026-09-05
15,15,1,Overnight (0–6),4,19.0,19.0,21.1,2.1000000000000014,4.0,3.0,3.0,3.0,0.2375,0.08383233532934138,13.34,very low recovery time,2026-09-05
15,15,1,PM Peak (15–19),16,26.0,26.0,26.0,0.0,15.0,4.0,4.0,5.0,0.19,0.0,6.65,moderate,2026-09-05
16,16,0,AM Peak (6–9),18,43.0,43.0,43.0,0.0,17.0,0.0,0.0,0.0,0.95,0.0,33.25,no recovery time,2026-09-05
16,16,0,Evening (19–24),25,38.0,33.0,38.0,5.0,25.0,0.0,0.0,0.0,0.95,0.1788908765652952,43.98,no recovery time,2026-09-05
16,16,0,Midday (9–15),35,39.0,39.0,41.400000000000006,2.4000000000000057,36.0,0.0,0.0,0.0,0.95,0.09467455621301797,38.93,no recovery time,2026-09-05
16,16,0,Overnight (0–6),10,38.0,27.0,43.0,16.0,8.0,0.0,0.0,0.0,0.95,0.41078305519897307,57.9,no recovery time,2026-09-05
16,16,0,PM Peak (15–19),24,47.0,47.0,47.0,0.0,24.0,0.0,0.0,2.0,0.95,0.0,33.25,no recovery time,2026-09-05
16,16,1,AM Peak (6–9),17,34.0,34.0,34.0,0.0,16.0,13.0,4.0,13.0,0.06785714285714285,0.0,2.38,moderate,2026-09-05
16,16,1,Evening (19–24),25,30.0,27.0,30.0,3.0,24.0,11.5,8.0,13.0,0.076,0.115606936416185,9.6,moderate,2026-09-05
16,16,1,Midday (9–15),37,33.0,33.0,33.0,0.0,36.0,8.0,7.5,8.0,0.10555555555555556,0.0,3.69,moderate,2026-09-05
16,16,1,Overnight (0–6),11,27.0,27.0,34.0,7.0,6.0,8.5,4.0,11.0,0.09999999999999999,0.23372287145242074,17.52,moderate,2026-09-05
16,16,1,PM Peak (15–19),24,35.0,35.0,35.0,0.0,24.0,8.0,6.6000000000000005,8.0,0.10555555555555556,0.0,3.69,moderate,2026-09-05
17,17,0,AM Peak (6–9),18,52.0,51.4,66.0,14.600000000000001,17.0,7.0,5.0,9.0,0.11875,0.3888149134487351,27.49,moderate,2026-09-05
17,17,0,Evening (19–24),14,44.0,40.0,55.0,15.0,13.0,3.0,1.2000000000000002,6.200000000000003,0.2375,0.3952569169960475,32.03,very low recovery time,2026-09-05
17,17,0,Midday (9–15),21,49.0,49.0,52.0,3.0,22.0,4.0,3.0,11.0,0.19,0.115606936416185,13.59,moderate,2026-09-05
17,17,0,Overnight (0–6),11,47.0,40.0,61.0,21.0,6.0,2.0,2.0,2.0,0.31666666666666665,0.47781569965870313,39.75,very low recovery time,2026-09-05
17,17,0,PM Peak (15–19),25,55.0,55.0,71.0,16.0,21.0,14.0,9.0,14.0,0.06333333333333332,0.41078305519897307,26.86,moderate,2026-09-05
17,17,1,AM Peak (6–9),19,43.0,41.0,51.0,10.0,19.0,6.0,2.6,16.0,0.1357142857142857,0.3034901365705615,22.96,moderate,2026-09-05
17,17,1,Evening (19–24),13,40.0,35.6,40.0,4.399999999999999,14.0,1.5,1.0,8.800000000000004,0.38,0.16087751371115172,22.95,very low recovery time,2026-09-05
17,17,1,Midday (9–15),24,42.0,31.866666666666667,49.0,17.133333333333333,19.0,5.0,5.0,5.0,0.15833333333333333,0.42744282744282747,31.19,moderate,2026-09-05
17,17,1,Overnight (0–6),17,35.0,3.8,50.0,46.2,11.0,1.0,0.0,1.0,0.475,0.6681127982646421,56.71,"no recovery time, high schedule variability",2026-09-05
17,17,1,PM Peak (15–19),24,49.0,49.0,59.0,10.0,24.0,2.0,2.0,6.0,0.31666666666666665,0.3034901365705615,29.29,very low recovery time,2026-09-05
18,18,0,AM Peak (6–9),12,20.0,15.2,21.0,5.800000000000001,12.0,4.0,3.0,9.0,0.19,0.20173913043478267,18.75,moderate,2026-09-05
18,18,0,Evening (19–24),16,16.0,16.0,17.5,1.5,17.0,3.0,3.0,4.0,0.2375,0.061349693251533756,11.99,very low recovery time,2026-09-05
18,18,0,Midday (9–15),20,19.5,19.0,23.0,4.0,19.0,4.0,3.0,4.0,0.19,0.14842300556586274,15.56,moderate,2026-09-05
18,18,0,Overnight (0–6),7,16.0,15.6,17.0,1.4000000000000004,5.0,3.0,3.0,7.2,0.2375,0.057494866529774154,11.76,very low recovery time,2026-09-05
18,18,0,PM Peak (15–19),17,22.0,19.0,23.0,4.0,17.0,4.0,3.2,5.800000000000001,0.19,0.14842300556586274,15.56,moderate,2026-09-05
18,18,1,AM Peak (6–9),12,18.0,17.0,19.0,2.0,12.0,2.0,2.0,3.0,0.31666666666666665,0.08016032064128258,15.89,very low recovery time,2026-09-05
18,18,1,Evening (19–24),17,14.0,14.0,16.6,2.6000000000000014,17.0,3.0,3.0,4.0,0.2375,0.10176125244618402,14.42,very low recovery time,2026-09-05
18,18,1,Midday (9–15),20,17.0,17.0,25.0,8.0,18.0,4.0,4.0,7.0,0.19,0.2584814216478191,22.16,moderate,2026-09-05
18,18,1,Overnight (0–6),6,14.0,14.0,17.0,3.0,4.0,3.0,1.6,7.200000000000001,0.2375,0.115606936416185,15.25,very low recovery time,2026-09-05
18,18,1,PM Peak (15–19),16,23.0,19.5,25.0,5.5,17.0,6.0,4.0,7.0,0.1357142857142857,0.19332161687170477,16.35,moderate,2026-09-05
19,19,0,AM Peak (6–9),8,29.5,26.0,31.0,5.0,6.0,6.0,2.0,10.0,0.1357142857142857,0.1788908765652952,15.48,moderate,2026-09-05
19,19,0,Evening (19–24),11,29.0,23.0,29.0,6.0,11.0,7.0,5.0,11.0,0.11875,0.20725388601036274,16.59,moderate,2026-09-05
19,19,0,Midday (9–15),14,35.0,35.0,35.0,0.0,15.0,4.0,3.4000000000000004,4.0,0.19,0.0,6.65,moderate,2026-09-05
19,19,0,Overnight (0–6),4,24.5,23.0,26.0,3.0,5.0,10.0,9.4,11.0,0.08636363636363636,0.115606936416185,9.96,moderate,2026-09-05
19,19,0,PM Peak (15–19),11,39.0,34.0,39.0,5.0,9.0,13.0,13.0,16.2,0.06785714285714285,0.1788908765652952,13.11,moderate,2026-09-05
19,19,1,AM Peak (6–9),7,25.0,24.0,31.0,7.0,7.0,0.0,0.0,3.200000000000003,0.95,0.23372287145242074,47.27,no recovery time,2026-09-05
19,19,1,Evening (19–24),10,24.0,24.0,26.1,2.1000000000000014,11.0,0.0,0.0,0.0,0.95,0.08383233532934138,38.28,no recovery time,2026-09-05
19,19,1,Midday (9–15),15,36.0,36.0,36.6,0.6000000000000014,14.0,0.0,0.0,0.0,0.95,0.02547770700636949,34.78,no recovery time,2026-09-05
19,19,1,Overnight (0–6),5,26.0,24.8,26.0,1.1999999999999993,2.0,0.0,0.0,0.0,0.95,0.0496894409937888,36.23,no recovery time,2026-09-05
19,19,1,PM Peak (15–19),10,36.0,35.7,36.0,0.29999999999999716,11.0,0.0,0.0,0.0,0.95,0.012903225806451495,34.02,no recovery time,2026-09-05
20,20,0,AM Peak (6–9),9,35.0,31.0,35.0,4.0,9.0,3.0,2.0,5.6000000000000005,0.2375,0.14842300556586274,17.22,very low recovery time,2026-09-05
20,20,0,Evening (19–24),12,31.5,27.0,32.0,5.0,11.0,1.0,0.0,12.0,0.475,0.1788908765652952,27.36,no recovery time,2026-09-05
20,20,0,Midday (9–15),18,35.0,35.0,38.0,3.0,18.0,5.0,4.7,9.3,0.15833333333333333,0.115606936416185,12.48,moderate,2026-09-05
20,20,0,Overnight (0–6),8,31.0,27.0,31.0,4.0,6.0,4.0,0.5,8.0,0.19,0.14842300556586274,15.56,moderate,2026-09-05
20,20,0,PM Peak (15–19),16,38.0,34.0,38.0,4.0,13.0,14.0,9.200000000000001,15.0,0.06333333333333332,0.14842300556586274,11.12,moderate,2026-09-05
20,20,1,AM Peak (6–9),10,34.0,28.0,35.0,7.0,9.0,8.0,7.0,8.2,0.10555555555555556,0.23372287145242074,17.72,moderate,2026-09-05
20,20,1,Evening (19–24),11,32.0,26.0,32.0,6.0,12.0,10.0,6.0,11.0,0.08636363636363636,0.20725388601036274,15.46,moderate,2026-09-05
20,20,1,Midday (9–15),19,32.0,32.0,38.0,6.0,19.0,8.0,5.8,8.0,0.10555555555555556,0.20725388601036274,16.13,moderate,2026-09-05
20,20,1,Overnight (0–6),5,26.0,26.0,28.0,2.0,4.0,7.0,4.6,9.4,0.11875,0.08016032064128258,8.97,moderate,2026-09-05
20,20,1,PM Peak (15–19),14,38.0,34.9,38.0,3.1000000000000014,14.0,6.0,6.0,6.0,0.1357142857142857,0.11900191938579661,11.89,moderate,2026-09-05
21,21,0,AM Peak (6–9),10,40.125,38.65,41.6,2.950000000000003,9.0,7.0,6.8,15.4,0.11875,0.11389961389961402,10.99,moderate,2026-09-05
21,21,0,Evening (19–24),15,35.65,31.7,38.8,7.099999999999998,14.0,7.0,5.0,8.0,0.11875,0.2362728785357737,18.33,moderate,2026-09-05
21,21,0,Midday (9–15),20,38.65,38.65,44.6,5.950000000000003,20.0,6.0,6.0,12.100000000000001,0.1357142857142857,0.20588235294117657,17.1,moderate,2026-09-05
21,21,0,Overnight (0–6),7,31.7,31.7,38.65,6.949999999999999,4.0,8.0,8.0,11.5,0.10555555555555556,0.23244147157190637,17.64,moderate,2026-09-05
21,21,0,PM Peak (15–19),14,44.6,39.6,44.6,5.0,14.0,10.0,10.0,12.400000000000002,0.08636363636363636,0.1788908765652952,13.76,moderate,2026-09-05
21,21,1,AM Peak (6–9),11,40.7,36.7,40.7,4.0,,10.0,,,0.08636363636363636,0.14842300556586274,11.93,moderate,2026-09-05
21,21,1,Evening (19–24),14,36.7,33.7,42.7,9.0,,10.0,,,0.08636363636363636,0.28169014084507044,19.92,moderate,2026-09-05
21,21,1,Midday (9–15),21,38.7,38.7,47.7,9.0,,10.0,,,0.08636363636363636,0.28169014084507044,19.92,moderate,2026-09-05
21,21,1,Overnight (0–6),6,33.7,31.733333333333334,36.7,4.966666666666669,,10.0,,,0.08636363636363636,0.1779104477611941,13.7,moderate,2026-09-05
21,21,1,PM Peak (15–19),14,47.7,42.7,47.7,5.0,,10.0,,,0.08636363636363636,0.1788908765652952,13.76,moderate,2026-09-05
22,22,0,AM Peak (6–9),18,11.0,9.0,11.0,2.0,17.0,1.0,1.0,1.0,0.475,0.08016032064128258,21.43,no recovery time,2026-09-05
22,22,0,Evening (19–24),30,11.0,9.0,11.0,2.0,31.0,1.0,1.0,5.0,0.475,0.08016032064128258,21.43,no recovery time,2026-09-05
22,22,0,Midday (9–15),36,11.0,11.0,11.0,0.0,36.0,1.0,1.0,1.0,0.475,0.0,16.62,no recovery time,2026-09-05
22,22,0,Overnight (0–6),15,9.0,7.0,9.0,2.0,15.0,5.0,0.40000000000000013,5.0,0.15833333333333333,0.08016032064128258,10.35,moderate,2026-09-05
22,22,0,PM Peak (15–19),24,11.0,11.0,11.0,0.0,24.0,1.0,1.0,1.0,0.475,0.0,16.62,no recovery time,2026-09-05
22,22,1,AM Peak (6–9),18,12.0,11.0,12.0,1.0,18.0,6.0,6.0,9.0,0.1357142857142857,0.041753653444676415,7.26,moderate,2026-09-05
22,22,1,Evening (19–24),30,11.0,7.0,11.0,4.0,29.0,7.0,7.0,9.0,0.11875,0.14842300556586274,13.06,moderate,2026-09-05
22,22,1,Midday (9–15),36,11.0,11.0,12.0,1.0,36.0,7.0,6.0,7.0,0.11875,0.041753653444676415,6.66,moderate,2026-09-05
22,22,1,Overnight (0–6),15,7.0,5.0,11.0,6.0,13.0,9.0,3.0,9.0,0.095,0.20725388601036274,15.76,moderate,2026-09-05
22,22,1,PM Peak (15–19),24,12.0,12.0,12.0,0.0,24.0,6.0,6.0,6.0,0.1357142857142857,0.0,4.75,moderate,2026-09-05
23,23,0,AM Peak (6–9),21,17.0,13.0,17.0,4.0,19.0,8.0,5.0,9.0,0.10555555555555556,0.14842300556586274,12.6,moderate,2026-09-05
23,23,0,Evening (19–24),24,14.0,11.0,14.0,3.0,23.0,6.0,6.0,6.0,0.1357142857142857,0.115606936416185,11.69,moderate,2026-09-05
23,23,0,Midday (9–15),36,16.0,16.0,16.0,0.0,36.0,9.0,7.0,9.0,0.095,0.0,3.32,moderate,2026-09-05
23,23,0,Overnight (0–6),11,11.0,3.8,13.0,9.2,9.0,6.0,5.0,7.000000000000001,0.1357142857142857,0.2861586314152411,21.92,moderate,2026-09-05
23,23,0,PM Peak (15–19),24,18.0,15.200000000000001,18.0,2.799999999999999,23.0,9.0,3.6000000000000005,9.0,0.095,0.10873786407766989,9.85,moderate,2026-09-05
23,23,1,AM Peak (6–9),22,14.0,13.0,14.0,1.0,21.0,1.0,1.0,1.0,0.475,0.041753653444676415,19.13,no recovery time,2026-09-05
23,23,1,Evening (19–24),23,15.0,12.0,15.0,3.0,24.0,1.0,1.0,1.0,0.475,0.115606936416185,23.56,no recovery time,2026-09-05
23,23,1,Midday (9–15),36,14.0,14.0,14.0,0.0,36.0,1.0,1.0,1.0,0.475,0.0,16.62,no recovery time,2026-09-05
