route_id,route_short_name,direction_id,time_band,trips,median_runtime_min,p10_runtime_min,p90_runtime_min,runtime_spread_min,layovers,median_layover_min,p10_layover_min,p90_layover_min,layover_score,runtime_score,fragility_score,why,data_updated_date
8,8,1,PM Peak (15–19),11,43.0,39.0,43.0,4.0,10.0,5.0,4.0,8.499999999999998,0.15833333333333333,0.14598540145985403,14.3,moderate,2026-02-28
9,9,0,AM Peak (6–9),10,42.0,40.0,44.0,4.0,10.0,4.5,2.0,5.1,0.17272727272727273,0.14598540145985403,14.8,moderate,2026-02-28
9,9,0,Evening (19–24),13,36.0,36.0,36.0,0.0,11.0,2.0,0.0,2.0,0.31666666666666665,0.0,11.08,very low recovery time,2026-02-28
9,9,0,Midday (9–15),14,39.0,39.0,44.0,5.0,13.0,4.0,0.40000000000000036,4.0,0.19,0.17605633802816903,17.21,moderate,2026-02-28
9,9,0,Overnight (0–6),6,35.5,31.0,40.0,9.0,4.0,4.5,4.0,11.3,0.17272727272727273,0.2777777777777778,22.71,moderate,2026-02-28
9,9,0,PM Peak (15–19),13,41.0,41.0,41.0,0.0,13.0,4.0,1.0,5.0,0.19,0.0,6.65,moderate,2026-02-28
9,9,1,AM Peak (6–9),10,44.0,38.0,44.0,6.0,10.0,1.5,0.0,3.1999999999999993,0.38,0.20408163265306123,25.54,very low recovery time,2026-02-28
9,9,1,Evening (19–24),11,40.0,40.0,40.0,0.0,13.0,0.0,0.0,0.0,0.95,0.0,33.25,no recovery time,2026-02-28
9,9,1,Midday (9–15),14,41.0,41.0,47.0,6.0,12.0,0.0,0.0,0.0,0.95,0.20408163265306123,45.49,no recovery time,2026-02-28
9,9,1,Overnight (0–6),7,38.0,34.0,38.0,4.0,5.0,4.0,0.0,8.4,0.19,0.14598540145985403,15.41,moderate,2026-02-28
9,9,1,PM Peak (15–19),15,44.0,44.0,47.0,3.0,13.0,0.0,0.0,2.8000000000000007,0.95,0.11363636363636365,40.07,no recovery time,2026-02-28
10,10,0,AM Peak (6–9),6,12.0,11.5,12.0,0.5,6.0,3.0,3.0,3.5,0.2375,0.020920502092050212,9.57,very low recovery time,2026-02-28
10,10,0,Evening (19–24),1,12.0,12.0,12.0,0.0,,10.0,,,0.08636363636363636,0.0,3.02,moderate,2026-02-28
10,10,0,Midday (9–15),2,12.0,12.0,12.0,0.0,1.0,3.0,3.0,3.0,0.2375,0.0,8.31,very low recovery time,2026-02-28
10,10,0,Overnight (0–6),2,11.0,11.0,11.0,0.0,2.0,4.0,4.0,4.0,0.19,0.0,6.65,moderate,2026-02-28
10,10,0,PM Peak (15–19),8,12.0,12.0,12.0,0.0,8.0,3.0,3.0,3.0,0.2375,0.0,8.31,very low recovery time,2026-02-28
10,10,1,AM Peak (6–9),6,15.0,14.0,15.0,1.0,6.0,0.0,0.0,1.0,0.95,0.04098360655737705,35.71,no recovery time,2026-02-28
10,10,1,Midday (9–15),3,15.0,15.0,15.0,0.0,2.0,0.0,0.0,0.0,0.95,0.0,33.25,no recovery time,2026-02-28
10,10,1,Overnight (0–6),2,8.966666666666667,4.9399999999999995,12.993333333333334,8.053333333333335,2.0,0.5,0.1,0.9,0.6333333333333333,0.2560406952098347,37.53,no recovery time,2026-02-28
10,10,1,PM Peak (15–19),8,15.0,15.0,15.0,0.0,8.0,0.0,0.0,0.0,0.95,0.0,33.25,no recovery time,2026-02-28
11,11,0,AM Peak (6–9),19,52.0,21.0,66.0,45.0,15.0,2.0,0.0,7.599999999999998,0.31666666666666665,0.6578947368421052,50.56,"very low recovery time, high schedule variability",2026-02-28
11,11,0,Evening (19–24),26,25.0,13.0,46.0,33.0,25.0,4.0,0.8000000000000007,4.0,0.19,0.5851063829787234,41.76,high schedule variability,2026-02-28
11,11,0,Midday (9–15),36,36.5,20.0,56.0,36.0,33.0,3.0,2.2,3.8000000000000007,0.2375,0.6060606060606061,44.68,"very low recovery time, high schedule variability",2026-02-28
11,11,0,Overnight (0–6),8,24.5,13.0,32.0,19.0,7.0,2.0,1.2000000000000002,3.200000000000001,0.31666666666666665,0.4481132075471698,37.97,very low recovery time,2026-02-28
11,11,0,PM Peak (15–19),24,35.5,25.0,56.0,31.0,24.0,3.0,3.0,4.0,0.2375,0.5698529411764706,42.5,"very low recovery time, high schedule variability",2026-02-28
11,11,1,AM Peak (6–9),18,42.0,18.4,51.0,32.6,15.0,1.0,0.0,7.799999999999997,0.475,0.5821428571428572,51.55,"no recovery time, high schedule variability",2026-02-28
11,11,1,Evening (19–24),25,18.0,13.0,46.0,33.0,25.0,2.0,0.40000000000000036,2.0,0.31666666666666665,0.5851063829787234,46.19,"very low recovery time, high schedule variability",2026-02-28
11,11,1,Midday (9–15),34,35.5,19.0,53.3,34.3,34.0,5.0,2.0,12.0,0.15833333333333333,0.5944540727902946,41.21,high schedule variability,2026-02-28
11,11,1,Overnight (0–6),10,34.0,13.0,42.0,29.0,8.0,2.0,2.0,3.5999999999999996,0.31666666666666665,0.5534351145038168,44.29,"very low recovery time, high schedule variability",2026-02-28
11,11,1,PM Peak (15–19),24,36.0,22.0,61.0,39.0,24.0,2.5,2.0,8.799999999999997,0.2714285714285714,0.625,47.0,"very low recovery time, high schedule variability",2026-02-28
12,12,0,AM Peak (6–9),16,45.0,38.0,52.0,14.0,13.0,19.0,14.2,19.0,0.0475,0.37433155080213903,24.12,moderate,2026-02-28
12,12,0,Evening (19–24),21,34.0,27.0,43.0,16.0,20.0,10.0,5.0,17.0,0.08636363636363636,0.40609137055837563,27.39,moderate,2026-02-28
12,12,0,Midday (9–15),33,38.0,21.266666666666666,52.0,30.733333333333334,25.0,14.0,10.8,14.0,0.06333333333333332,0.5677339901477833,36.28,high schedule variability,2026-02-28
12,12,0,Overnight (0–6),9,27.0,26.236666666666668,34.0,7.763333333333332,8.0,5.0,4.945,15.0,0.15833333333333333,0.24911755267943092,20.49,moderate,2026-02-28
12,12,0,PM Peak (15–19),23,44.0,44.0,54.0,10.0,23.0,10.0,10.0,15.600000000000001,0.08636363636363636,0.29940119760479045,20.99,moderate,2026-02-28
12,12,1,AM Peak (6–9),16,43.0,36.0,51.0,15.0,13.0,3.0,0.20000000000000018,16.400000000000002,0.2375,0.390625,31.75,very low recovery time,2026-02-28
12,12,1,Evening (19–24),22,33.0,28.0,45.0,17.0,19.0,0.0,0.0,3.0,0.95,0.42079207920792083,58.5,no recovery time,2026-02-28
12,12,1,Midday (9–15),25,43.0,38.0,49.0,11.0,24.0,0.5,0.0,5.0,0.6333333333333333,0.31976744186046513,41.35,no recovery time,2026-02-28
12,12,1,Overnight (0–6),8,28.0,22.0,30.703333333333333,8.703333333333333,6.0,0.0,0.0,15.0,0.95,0.27110372754646456,49.52,no recovery time,2026-02-28
12,12,1,PM Peak (15–19),23,56.0,43.0,56.0,13.0,23.0,3.0,0.0,10.0,0.2375,0.35714285714285715,29.74,very low recovery time,2026-02-28
13,13,0,AM Peak (6–9),9,30.0,20.0,30.0,10.0,9.0,0.0,0.0,0.0,0.95,0.29940119760479045,51.21,no recovery time,2026-02-28
13,13,0,Evening (19–24),12,22.0,22.0,24.9,2.8999999999999986,13.0,1.0,0.0,1.0,0.475,0.11026615969581745,23.24,no recovery time,2026-02-28
13,13,0,Midday (9–15),15,32.0,31.0,32.0,1.0,15.0,0.0,0.0,0.0,0.95,0.04098360655737705,35.71,no recovery time,2026-02-28
13,13,0,Overnight (0–6),6,22.0,21.0,22.0,1.0,5.0,1.0,1.0,1.0,0.475,0.04098360655737705,19.08,no recovery time,2026-02-28
13,13,0,PM Peak (15–19),9,31.0,31.0,31.0,0.0,9.0,0.0,0.0,0.0,0.95,0.0,33.25,no recovery time,2026-02-28
13,13,1,AM Peak (6–9),9,27.0,21.0,27.0,6.0,7.0,3.0,2.2,8.600000000000001,0.2375,0.20408163265306123,20.56,very low recovery time,2026-02-28
13,13,1,Evening (19–24),13,25.0,25.0,29.000000000000004,4.0000000000000036,12.0,2.0,1.1,3.8000000000000007,0.31666666666666665,0.14598540145985414,19.84,very low recovery time,2026-02-28
13,13,1,Midday (9–15),15,34.0,34.0,37.599999999999994,3.5999999999999943,15.0,9.0,4.4,9.0,0.095,0.13333333333333316,11.32,moderate,2026-02-28
13,13,1,Overnight (0–6),5,25.0,12.82,25.0,12.18,4.0,2.0,2.0,2.0,0.31666666666666665,0.342327150084317,31.62,very low recovery time,2026-02-28
13,13,1,PM Peak (15–19),9,40.0,40.0,40.0,0.0,10.0,4.0,4.0,4.0,0.19,0.0,6.65,moderate,2026-02-28
14,14,0,AM Peak (6–9),7,28.0,24.0,28.0,4.0,5.0,0.0,0.0,11.600000000000001,0.95,0.14598540145985403,42.01,no recovery time,2026-02-28
14,14,0,Evening (19–24),9,24.0,20.0,24.0,4.0,10.0,3.0,2.0,3.0,0.2375,0.14598540145985403,17.07,very low recovery time,2026-02-28
14,14,0,Midday (9–15),14,26.0,26.0,26.0,0.0,15.0,6.0,4.800000000000001,7.799999999999999,0.1357142857142857,0.0,4.75,moderate,2026-02-28
14,14,0,Overnight (0–6),3,20.0,20.0,20.0,0.0,2.0,1.5,1.1,1.9,0.38,0.0,13.3,very low recovery time,2026-02-28
14,14,0,PM Peak (15–19),11,33.0,24.0,33.0,9.0,10.0,6.0,5.7,6.799999999999997,0.1357142857142857,0.2777777777777778,21.42,moderate,2026-02-28
14,14,1,AM Peak (6–9),7,35.0,25.0,35.0,10.0,7.0,4.0,2.0,7.600000000000001,0.19,0.29940119760479045,24.61,moderate,2026-02-28
14,14,1,Evening (19–24),10,22.0,19.0,22.0,3.0,10.0,4.0,4.0,8.0,0.19,0.11363636363636365,13.47,moderate,2026-02-28
14,14,1,Midday (9–15),14,25.0,25.0,25.0,0.0,14.0,8.0,8.0,8.0,0.10555555555555556,0.0,3.69,moderate,2026-02-28
14,14,1,Overnight (0–6),3,19.0,19.0,23.8,4.800000000000001,2.0,13.0,11.4,14.6,0.06785714285714285,0.17021276595744683,12.59,moderate,2026-02-28
14,14,1,PM Peak (15–19),11,28.0,22.0,28.0,6.0,10.0,5.0,4.9,11.799999999999997,0.15833333333333333,0.20408163265306123,17.79,moderate,2026-02-28
15,15,0,AM Peak (6–9),9,23.0,22.0,23.0,1.0,9.0,7.0,5.4,9.0,0.11875,0.04098360655737705,6.62,moderate,2026-02-28
15,15,0,Evening (19–24),11,22.0,19.0,22.0,3.0,11.0,3.0,3.0,3.0,0.2375,0.11363636363636365,15.13,very low recovery time,2026-02-28
15,15,0,Midday (9–15),14,23.0,23.0,26.0,3.0,13.0,7.0,6.2,9.400000000000002,0.11875,0.11363636363636365,10.97,moderate,2026-02-28
15,15,0,Overnight (0–6),4,19.0,19.0,21.1,2.1000000000000014,4.0,3.0,3.0,3.0,0.2375,0.08235294117647064,13.25,very low recovery time,2026-02-28
15,15,0,PM Peak (15–19),16,26.0,26.0,26.0,0.0,15.0,6.0,6.0,6.0,0.1357142857142857,0.0,4.75,moderate,2026-02-28
15,15,1,AM Peak (6–9),8,23.0,20.0,23.0,3.0,8.0,5.0,1.0,6.199999999999999,0.15833333333333333,0.11363636363636365,12.36,moderate,2026-02-28
15,15,1,Evening (19–24),11,21.0,18.0,21.0,3.0,7.0,4.0,4.0,6.8000000000000025,0.19,0.11363636363636365,13.47,moderate,2026-02-28
15,15,1,Midday (9–15),14,22.0,22.0,25.0,3.0,14.0,8.0,5.6,8.0,0.10555555555555556,0.11363636363636365,10.51,moderate,2026-02-28
15,15,1,Overnight (0–6),6,18.0,18.0,20.0,2.0,1.0,1.0,1.0,1.0,0.475,0.07874015748031496,21.35,no recovery time,2026-02-28
15,15,1,PM Peak (15–19),16,25.0,25.0,25.0,0.0,15.0,7.0,7.0,7.0,0.11875,0.0,4.16,moderate,2026-02-28
16,16,0,AM Peak (6–9),17,34.0,34.0,34.0,0.0,16.0,6.0,2.0,6.5,0.1357142857142857,0.0,4.75,moderate,2026-02-28
16,16,0,Evening (19–24),24,30.0,26.0,30.0,4.0,24.0,5.0,4.0,6.0,0.15833333333333333,0.14598540145985403,14.3,moderate,2026-02-28
16,16,0,Midday (9–15),37,32.0,32.0,32.0,0.0,36.0,3.0,3.0,3.0,0.2375,0.0,8.31,very low recovery time,2026-02-28
16,16,0,Overnight (0–6),9,26.0,23.0,34.0,11.0,8.0,5.0,3.7,10.0,0.15833333333333333,0.31976744186046513,24.73,moderate,2026-02-28
16,16,0,PM Peak (15–19),24,36.0,34.6,36.0,1.3999999999999986,24.0,4.0,3.0,4.0,0.19,0.056451612903225756,10.04,moderate,2026-02-28
16,16,1,AM Peak (6–9),17,34.0,34.0,34.0,0.0,16.0,6.0,2.0,6.5,0.1357142857142857,0.0,4.75,moderate,2026-02-28
16,16,1,Evening (19–24),24,30.0,27.0,30.0,3.0,24.0,5.0,1.0,5.0,0.15833333333333333,0.11363636363636365,12.36,moderate,2026-02-28
16,16,1,Midday (9–15),36,32.0,32.0,32.0,0.0,36.0,3.0,3.0,3.0,0.2375,0.0,8.31,very low recovery time,2026-02-28
16,16,1,Overnight (0–6),11,27.0,26.0,34.0,8.0,7.0,2.0,1.0,11.000000000000004,0.31666666666666665,0.25477707006369427,26.37,very low recovery time,2026-02-28
16,16,1,PM Peak (15–19),24,36.0,34.6,36.0,1.3999999999999986,23.0,4.0,4.0,4.0,0.19,0.056451612903225756,10.04,moderate,2026-02-28
17,17,0,AM Peak (6–9),18,43.0,43.0,57.0,14.0,16.0,6.0,6.0,8.0,0.1357142857142857,0.37433155080213903,27.21,moderate,2026-02-28
17,17,0,Evening (19–24),14,36.0,33.0,41.60000000000001,8.600000000000009,14.0,8.0,3.6,8.0,0.10555555555555556,0.2687500000000002,19.82,moderate,2026-02-28
17,17,0,Midday (9–15),20,42.0,42.0,46.000000000000014,4.000000000000014,23.0,6.0,3.0,6.0,0.1357142857142857,0.14598540145985447,13.51,moderate,2026-02-28
17,17,0,Overnight (0–6),10,33.0,33.0,52.5,19.5,7.0,6.0,3.6000000000000005,8.400000000000002,0.1357142857142857,0.4545454545454546,32.02,moderate,2026-02-28
17,17,0,PM Peak (15–19),26,44.0,44.0,60.0,16.0,22.0,10.0,5.1,10.0,0.08636363636363636,0.40609137055837563,27.39,moderate,2026-02-28
17,17,1,AM Peak (6–9),18,43.0,42.0,51.0,9.0,19.0,8.0,8.0,16.0,0.10555555555555556,0.2777777777777778,20.36,moderate,2026-02-28
17,17,1,Evening (19–24),15,40.0,35.0,40.0,5.0,14.0,0.0,0.0,18.400000000000013,0.95,0.17605633802816903,43.81,no recovery time,2026-02-28
17,17,1,Midday (9–15),25,42.0,31.866666666666667,49.0,17.133333333333333,18.0,5.0,5.0,5.0,0.15833333333333333,0.42269736842105265,30.9,moderate,2026-02-28
17,17,1,Overnight (0–6),16,35.0,3.8,45.5,41.7,10.0,2.0,0.0,7.099999999999996,0.31666666666666665,0.6405529953917052,49.52,"very low recovery time, high schedule variability",2026-02-28
17,17,1,PM Peak (15–19),24,49.0,49.0,59.0,10.0,25.0,7.0,7.0,11.0,0.11875,0.29940119760479045,22.12,moderate,2026-02-28
18,18,0,AM Peak (6–9),12,20.0,15.2,21.0,5.800000000000001,12.0,4.0,3.0,9.0,0.19,0.1986301369863014,18.57,moderate,2026-02-28
18,18,0,Evening (19–24),16,16.0,16.0,17.5,1.5,17.0,3.0,3.0,4.0,0.2375,0.06024096385542169,11.93,very low recovery time,2026-02-28
18,18,0,Midday (9–15),20,19.5,19.0,23.0,4.0,19.0,4.0,3.0,4.0,0.19,0.14598540145985403,15.41,moderate,2026-02-28
18,18,0,Overnight (0–6),7,16.0,15.6,17.0,1.4000000000000004,5.0,3.0,3.0,7.2,0.2375,0.056451612903225826,11.7,very low recovery time,2026-02-28
18,18,0,PM Peak (15–19),17,22.0,19.0,23.0,4.0,17.0,4.0,3.2,5.800000000000001,0.19,0.14598540145985403,15.41,moderate,2026-02-28
18,18,1,AM Peak (6–9),12,18.0,17.0,19.0,2.0,12.0,2.0,2.0,3.0,0.31666666666666665,0.07874015748031496,15.81,very low recovery time,2026-02-28
18,18,1,Evening (19–24),17,14.0,14.0,16.6,2.6000000000000014,17.0,3.0,3.0,4.0,0.2375,0.10000000000000006,14.31,very low recovery time,2026-02-28
18,18,1,Midday (9–15),20,17.0,17.0,25.0,8.0,18.0,4.0,4.0,7.0,0.19,0.25477707006369427,21.94,moderate,2026-02-28
18,18,1,Overnight (0–6),6,14.0,14.0,17.0,3.0,4.0,3.0,1.6,7.200000000000001,0.2375,0.11363636363636365,15.13,very low recovery time,2026-02-28
18,18,1,PM Peak (15–19),16,23.0,19.5,25.0,5.5,17.0,6.0,4.0,7.0,0.1357142857142857,0.1903114186851211,16.17,moderate,2026-02-28
19,19,0,AM Peak (6–9),8,29.5,26.0,31.0,5.0,6.0,6.0,2.0,10.0,0.1357142857142857,0.17605633802816903,15.31,moderate,2026-02-28
19,19,0,Evening (19–24),11,29.0,23.0,29.0,6.0,11.0,7.0,5.0,11.0,0.11875,0.20408163265306123,16.4,moderate,2026-02-28
19,19,0,Midday (9–15),14,35.0,35.0,35.0,0.0,15.0,4.0,3.4000000000000004,4.0,0.19,0.0,6.65,moderate,2026-02-28
19,19,0,Overnight (0–6),4,24.5,23.0,26.0,3.0,5.0,10.0,9.4,11.0,0.08636363636363636,0.11363636363636365,9.84,moderate,2026-02-28
19,19,0,PM Peak (15–19),11,39.0,34.0,39.0,5.0,9.0,13.0,13.0,16.2,0.06785714285714285,0.17605633802816903,12.94,moderate,2026-02-28
19,19,1,AM Peak (6–9),7,25.0,24.0,31.0,7.0,7.0,0.0,0.0,3.200000000000003,0.95,0.23026315789473686,47.07,no recovery time,2026-02-28
19,19,1,Evening (19–24),10,24.0,24.0,26.1,2.1000000000000014,11.0,0.0,0.0,0.0,0.95,0.08235294117647064,38.19,no recovery time,2026-02-28
19,19,1,Midday (9–15),15,36.0,36.0,36.6,0.6000000000000014,14.0,0.0,0.0,0.0,0.95,0.02500000000000006,34.75,no recovery time,2026-02-28
19,19,1,Overnight (0–6),5,26.0,24.8,26.0,1.1999999999999993,2.0,0.0,0.0,0.0,0.95,0.04878048780487802,36.18,no recovery time,2026-02-28
19,19,1,PM Peak (15–19),10,36.0,35.7,36.0,0.29999999999999716,11.0,0.0,0.0,0.0,0.95,0.012658227848101148,34.01,no recovery time,2026-02-28
20,20,0,AM Peak (6–9),10,34.0,28.0,35.0,7.0,9.0,8.0,7.0,8.2,0.10555555555555556,0.23026315789473686,17.51,moderate,2026-02-28
20,20,0,Evening (19–24),11,32.0,26.0,32.0,6.0,12.0,10.0,6.0,11.0,0.08636363636363636,0.20408163265306123,15.27,moderate,2026-02-28
20,20,0,Midday (9–15),19,32.0,32.0,38.0,6.0,19.0,8.0,5.8,8.0,0.10555555555555556,0.20408163265306123,15.94,moderate,2026-02-28
20,20,0,Overnight (0–6),5,26.0,26.0,28.0,2.0,4.0,7.0,4.6,9.4,0.11875,0.07874015748031496,8.88,moderate,2026-02-28
20,20,0,PM Peak (15–19),14,38.0,34.9,38.0,3.1000000000000014,14.0,6.0,6.0,6.0,0.1357142857142857,0.11698113207547176,11.77,moderate,2026-02-28
20,20,1,AM Peak (6–9),9,35.0,31.0,35.0,4.0,9.0,3.0,2.0,5.6000000000000005,0.2375,0.14598540145985403,17.07,very low recovery time,2026-02-28
20,20,1,Evening (19–24),12,31.5,27.0,32.0,5.0,11.0,1.0,0.0,12.0,0.475,0.17605633802816903,27.19,no recovery time,2026-02-28
20,20,1,Midday (9–15),18,35.0,35.0,38.0,3.0,18.0,5.0,4.7,9.3,0.15833333333333333,0.11363636363636365,12.36,moderate,2026-02-28
20,20,1,Overnight (0–6),8,31.0,27.0,31.0,4.0,6.0,4.0,0.5,8.0,0.19,0.14598540145985403,15.41,moderate,2026-02-28
20,20,1,PM Peak (15–19),16,38.0,34.0,38.0,4.0,13.0,14.0,9.200000000000001,15.0,0.06333333333333332,0.14598540145985403,10.98,moderate,2026-02-28
21,21,0,AM Peak (6–9),10,40.125,38.65,41.6,2.950000000000003,10.0,13.5,12.9,21.2,0.06551724137931034,0.11195445920303615,9.01,moderate,2026-02-28
21,21,0,Evening (19–24),15,35.65,31.7,39.6,7.900000000000002,13.0,10.0,8.4,14.0,0.08636363636363636,0.25239616613418536,18.17,moderate,2026-02-28
21,21,0,Midday (9–15),21,38.65,38.65,44.6,5.950000000000003,19.0,9.0,8.8,18.0,0.095,0.202725724020443,15.49,moderate,2026-02-28
21,21,0,Overnight (0–6),7,31.7,31.7,38.65,6.949999999999999,4.0,11.5,10.0,16.5,0.076,0.22899505766062603,16.4,moderate,2026-02-28
21,21,0,PM Peak (15–19),14,44.6,39.6,44.6,5.0,12.0,18.0,9.4,18.9,0.049999999999999996,0.17605633802816903,12.31,moderate,2026-02-28
21,21,1,AM Peak (6–9),11,40.7,36.7,40.7,4.0,,10.0,,,0.08636363636363636,0.14598540145985403,11.78,moderate,2026-02-28
21,21,1,Evening (19–24),14,36.7,33.7,42.7,9.0,,10.0,,,0.08636363636363636,0.2777777777777778,19.69,moderate,2026-02-28
21,21,1,Midday (9–15),21,38.7,38.7,47.7,9.0,,10.0,,,0.08636363636363636,0.2777777777777778,19.69,moderate,2026-02-28
21,21,1,Overnight (0–6),5,33.7,33.7,36.7,3.0,,10.0,,,0.08636363636363636,0.11363636363636365,9.84,moderate,2026-02-28
21,21,1,PM Peak (15–19),14,47.7,42.7,47.7,5.0,,10.0,,,0.08636363636363636,0.17605633802816903,13.59,moderate,2026-02-28
22,22,0,AM Peak (6–9),18,11.0,9.0,11.0,2.0,17.0,1.0,1.0,1.0,0.475,0.07874015748031496,21.35,no recovery time,2026-02-28
22,22,0,Evening (19–24),30,11.0,9.0,11.0,2.0,31.0,1.0,1.0,5.0,0.475,0.07874015748031496,21.35,no recovery time,2026-02-28
22,22,0,Midday (9–15),36,11.0,11.0,11.0,0.0,36.0,1.0,1.0,1.0,0.475,0.0,16.62,no recovery time,2026-02-28
22,22,0,Overnight (0–6),15,9.0,7.0,9.0,2.0,15.0,5.0,0.40000000000000013,5.0,0.15833333333333333,0.07874015748031496,10.27,moderate,2026-02-28
22,22,0,PM Peak (15–19),24,11.0,11.0,11.0,0.0,24.0,1.0,1.0,1.0,0.475,0.0,16.62,no recovery time,2026-02-28
22,22,1,AM Peak (6–9),18,12.0,11.0,12.0,1.0,18.0,6.0,6.0,9.0,0.1357142857142857,0.04098360655737705,7.21,moderate,2026-02-28
22,22,1,Evening (19–24),30,11.0,7.0,11.0,4.0,29.0,7.0,7.0,9.0,0.11875,0.14598540145985403,12.92,moderate,2026-02-28
22,22,1,Midday (9–15),36,11.0,11.0,12.0,1.0,36.0,7.0,6.0,7.0,0.11875,0.04098360655737705,6.62,moderate,2026-02-28
22,22,1,Overnight (0–6),15,7.0,5.0,11.0,6.0,13.0,9.0,3.0,9.0,0.095,0.20408163265306123,15.57,moderate,2026-02-28
22,22,1,PM Peak (15–19),24,12.0,12.0,12.0,0.0,24.0,6.0,6.0,6.0,0.1357142857142857,0.0,4.75,moderate,2026-02-28
23,23,0,AM Peak (6–9),21,17.0,13.0,17.0,4.0,19.0,8.0,5.0,9.0,0.10555555555555556,0.14598540145985403,12.45,moderate,2026-02-28
23,23,0,Evening (19–24),24,14.0,11.0,14.0,3.0,23.0,6.0,6.0,6.0,0.1357142857142857,0.11363636363636365,11.57,moderate,2026-02-28
23,23,0,Midday (9–15),36,16.0,16.0,16.0,0.0,36.0,9.0,7.0,9.0,0.095,0.0,3.32,moderate,2026-02-28
23,23,0,Overnight (0–6),11,11.0,3.8,13.0,9.2,9.0,6.0,5.0,7.000000000000001,0.1357142857142857,0.28220858895705525,21.68,moderate,2026-02-28
23,23,0,PM Peak (15–19),24,18.0,15.200000000000001,18.0,2.799999999999999,23.0,9.0,3.6000000000000005,9.0,0.095,0.10687022900763356,9.74,moderate,2026-02-28
23,23,1,AM Peak (6–9),22,14.0,13.0,14.0,1.0,21.0,1.0,1.0,1.0,0.475,0.04098360655737705,19.08,no recovery time,2026-02-28
23,23,1,Evening (19–24),23,15.0,12.0,15.0,3.0,24.0,1.0,1.0,1.0,0.475,0.11363636363636365,23.44,no recovery time,2026-02-28
23,23,1,Midday (9–15),36,14.0,14.0,14.0,0.0,36.0,1.0,1.0,1.0,0.475,0.0,16.62,no recovery time,2026-02-28
23,23,1,Overnight (0–6),12,12.0,12.0,13.0,1.0,11.0,1.0,0.0,1.0,0.475,0.04098360655737705,19.08,no recovery time,2026-02-28
